review_id,review_text,star_rating,date,app_id,app_category,category_label,category_name,clean_text,sentiment_label,sentiment_name
1ec9765e-761c-4260-a5bb-008445e40b8f,pretty straightforward and easy to use. helps me remember tasks.,5,2026-05-28 22:35:14,com.todoist,productivity,3,Positive Praise,pretty straightforward and easy to use. helps me remember tasks.,2,Positive
f3666d9c-1e11-4678-8609-87000b4d8776,one of craziest application for improving productivity ✨,5,2026-05-28 19:54:32,com.todoist,productivity,3,Positive Praise,one of craziest application for improving productivity,2,Positive
97ec2b9b-b22b-4eb0-a317-3bcef9e25ceb,"March 2026: Terrible in markdown writing, web version is much better. May 2026 edit: Why don't you STILL fix the markdown formatting in mobile app?? It should be same with the web version. For example, whenever I write ""-"" it automatically turns to a bullet point in web app, but nothing changes during real-time writing in mobile app, and it's really frustrating.",1,2026-05-28 19:43:44,com.todoist,productivity,2,UX Feedback,"march 2026 terrible in markdown writing, web version is much better. may 2026 edit why don t you still fix the markdown formatting in mobile app?? it should be same with the web version. for example, whenever i write it automatically turns to a bullet point in web app, but nothing changes during real time writing in mobile app, and it s really frustrating.",0,Negative
d3df7fe1-5686-445e-8122-39dd81e2bfc7,"The daily repeat tasks aren't repeating. I select ""every day"" but it doesn't show up the next day after I've finished it. Maybe I'm using the app wrongly and it's for something else.",1,2026-05-28 07:59:20,com.todoist,productivity,0,Bug Report,the daily repeat tasks aren t repeating. i select every day but it doesn t show up the next day after i ve finished it. maybe i m using the app wrongly and it s for something else.,0,Negative
d66808ca-589d-4fc3-9f2c-3003df97ac32,"I love this app. I can leave voice notes, including date and time, and the app picks that up and schedules my tasks. The paid version (only $60 per year) syncs with my Pocket AI device to draw tasks from those notes, as well as with my calendar. Simple, effective layouts within the app. Highly recommend.",5,2026-05-27 17:44:39,com.todoist,productivity,3,Positive Praise,"i love this app. i can leave voice notes, including date and time, and the app picks that up and schedules my tasks. the paid version only 60 per year syncs with my pocket ai device to draw tasks from those notes, as well as with my calendar. simple, effective layouts within the app. highly recommend.",2,Positive
953cc26f-0eae-45bd-8bf6-ff9632d95675,Can you add a lifetime Purchase option ?,3,2026-05-27 15:53:09,com.todoist,productivity,1,Feature Request,can you add a lifetime purchase option ?,1,Neutral
c6cfabbf-6d75-4715-90ac-df992ac825d7,"Recurring daily task handling has a bug. Example: I created a daily “Take medicine” task at 11:30 PM. If I forget to mark the 25-May task complete and complete it on 26-May, the app also automatically completes the 26-May task. Only the overdue task should be completed, not today’s upcoming recurring task.",1,2026-05-26 14:06:03,com.todoist,productivity,0,Bug Report,"recurring daily task handling has a bug. example i created a daily take medicine task at 11 30 pm. if i forget to mark the 25 may task complete and complete it on 26 may, the app also automatically completes the 26 may task. only the overdue task should be completed, not today s upcoming recurring task.",0,Negative
1f155be4-de5b-41cb-b336-9fb154e2a943,doesn't point out when a check list has a duplicate item,1,2026-05-26 04:09:48,com.todoist,productivity,0,Bug Report,doesn t point out when a check list has a duplicate item,0,Negative
ea1a7869-c714-45d3-ad6f-f16c0c37a084,the best app for planning,5,2026-05-23 05:28:55,com.todoist,productivity,3,Positive Praise,the best app for planning,2,Positive
ae5cccba-01ce-47d5-a175-93db1e6cc415,"A very well designed & thought out app. It would be great if Todoist had an AMOLED Black background. So if you're listening developers, please introduce an AMOLED Black background.",5,2026-05-19 11:20:07,com.todoist,productivity,1,Feature Request,"a very well designed thought out app. it would be great if todoist had an amoled black background. so if you re listening developers, please introduce an amoled black background.",2,Positive
cc51caaa-2505-4660-b38e-a0f1c1b2b405,still getting the hang of it. I think this is a good app. Still new. not very used to it yet.,5,2026-05-19 11:17:57,com.todoist,productivity,3,Positive Praise,still getting the hang of it. i think this is a good app. still new. not very used to it yet.,2,Positive
63ce5d89-7222-4ce0-b086-1ca1d297c186,helps me organize my days in the future,5,2026-05-18 20:52:40,com.todoist,productivity,3,Positive Praise,helps me organize my days in the future,2,Positive
f48cfcd9-8eb3-4ddc-9acc-1aaf28bdced7,"great app, very useful and easy to use",5,2026-05-18 17:46:13,com.todoist,productivity,3,Positive Praise,"great app, very useful and easy to use",2,Positive
91559b1a-ecf8-4bac-ba82-5807a27e4cce,"very good experience,good for busy people.",5,2026-05-18 16:18:09,com.todoist,productivity,3,Positive Praise,"very good experience,good for busy people.",2,Positive
04b856aa-4135-4811-8ace-1cec25cb8dc4,I need to see a one month calendar and scroll to the next month and the next month. I travel extensively and need to set date and figure things out a see a monthly calendar is a must have so I can plan!,2,2026-05-17 22:16:19,com.todoist,productivity,0,Bug Report,i need to see a one month calendar and scroll to the next month and the next month. i travel extensively and need to set date and figure things out a see a monthly calendar is a must have so i can plan!,0,Negative
55d1dcd6-b82c-4185-9a7c-5f2240e62e16,this app was good..it help me to consistent my new daily routine,5,2026-05-16 13:50:17,com.todoist,productivity,3,Positive Praise,this app was good..it help me to consistent my new daily routine,2,Positive
bd26449c-9018-46a1-9ae1-853f11290b90,I don't want to have to log on to a service just to create a to do list on my phone!,1,2026-05-16 13:21:24,com.todoist,productivity,1,Feature Request,i don t want to have to log on to a service just to create a to do list on my phone!,0,Negative
387a89c6-7288-4763-a60c-7eccf3f71ce4,"single most annoying thing about this app is the inability to set tasks which do not skip dates if cleared late eg if I have a date based task that needs doing on specific date eg I clear task for 7th on the 13th I do not want the next task being set on 14th, I want it to reset for the next date due eg the 8th, I don't care that this date is in the past",3,2026-05-16 11:54:25,com.todoist,productivity,1,Feature Request,"single most annoying thing about this app is the inability to set tasks which do not skip dates if cleared late eg if i have a date based task that needs doing on specific date eg i clear task for 7th on the 13th i do not want the next task being set on 14th, i want it to reset for the next date due eg the 8th, i don t care that this date is in the past",1,Neutral
2406829a-180f-4fc7-b69a-1598445d9dd3,"Can't live without this app. Has saved me from missing deadlines countless times. Probably the best app I've ever used. The organization and customization features are logical and the app feels great to use. UX & UI team did their homework and I commend them for it. To be honest, if I could give this app 6 stars, I would. Not to mention all the features you get for free! My favorites are the cross-device sync and the developer API. Anyway, get this app. Your future self will thank you",5,2026-05-16 04:50:42,com.todoist,productivity,3,Positive Praise,"can t live without this app. has saved me from missing deadlines countless times. probably the best app i ve ever used. the organization and customization features are logical and the app feels great to use. ux ui team did their homework and i commend them for it. to be honest, if i could give this app 6 stars, i would. not to mention all the features you get for free! my favorites are the cross device sync and the developer api. anyway, get this app. your future self will thank you",2,Positive
832dc5b1-14fa-4074-96ff-dba3d58c37e6,"Having used a variety of To Do tools in the past Todoist is by far the best tool. The use of natural language to enter task scheduling (rather than using a cumbersome drop-down calendar approach) is what makess Todoist a great app. Overall a joy to use, the reminders are persistent yet not obtrusive, but also suggest rescheduling uncompleted tasks which were due in the past.",5,2026-05-16 04:35:08,com.todoist,productivity,3,Positive Praise,"having used a variety of to do tools in the past todoist is by far the best tool. the use of natural language to enter task scheduling rather than using a cumbersome drop down calendar approach is what makess todoist a great app. overall a joy to use, the reminders are persistent yet not obtrusive, but also suggest rescheduling uncompleted tasks which were due in the past.",2,Positive
d88c5888-1ac7-4424-bbda-e37895d152f6,I love the integration with Claude,5,2026-05-15 00:32:46,com.todoist,productivity,3,Positive Praise,i love the integration with claude,2,Positive
5ce9c87c-e834-48ef-959c-80ef67ae48e1,"Cannot increase the font size. New fonts are horrible. Increasing the fonts at the system level impacts all the apps, and the issue is with this one after the change. This issue has been present for a long time, since fonts were changed without in-app option to change them.",1,2026-05-14 03:58:22,com.todoist,productivity,0,Bug Report,"cannot increase the font size. new fonts are horrible. increasing the fonts at the system level impacts all the apps, and the issue is with this one after the change. this issue has been present for a long time, since fonts were changed without in app option to change them.",0,Negative
7d4a0b43-7771-47ba-bced-89fdb5c2d6ea,"either I can't find it or the feature is missing to undo task, you can hit undo within a few secs but after that you can't undo actions. also no ability to view history of the completed tasks. a log of what was done would be nice",2,2026-05-13 18:52:33,com.todoist,productivity,1,Feature Request,"either i can t find it or the feature is missing to undo task, you can hit undo within a few secs but after that you can t undo actions. also no ability to view history of the completed tasks. a log of what was done would be nice",0,Negative
490f4f82-c70a-41f8-b7f0-ca458943709e,Reminders constantly drop off the tasks failing to send a notification which is key for my use. Seems to be a known issue for users going on for a while. Will uninstall and try other apps.,1,2026-05-13 18:10:45,com.todoist,productivity,0,Bug Report,reminders constantly drop off the tasks failing to send a notification which is key for my use. seems to be a known issue for users going on for a while. will uninstall and try other apps.,0,Negative
d18d1385-2a86-4a23-8e24-68f56f89af6f,they never reminders to complete all day by day homework,1,2026-05-13 14:39:00,com.todoist,productivity,0,Bug Report,they never reminders to complete all day by day homework,0,Negative
0eb13986-36bb-4a5b-ab48-d6c19660fa52,The features are okay but it is very annoying that they send email reminders with no straightforward way to turn all emails off at once.,2,2026-05-13 07:59:04,com.todoist,productivity,2,UX Feedback,the features are okay but it is very annoying that they send email reminders with no straightforward way to turn all emails off at once.,0,Negative
8d846afc-07fd-4759-9a76-153d5af249b5,I found this app really helpful for making to do list or just to plan everything I guess that I am obsessed with it.,5,2026-05-12 17:17:07,com.todoist,productivity,3,Positive Praise,i found this app really helpful for making to do list or just to plan everything i guess that i am obsessed with it.,2,Positive
b288ca86-24d1-4a8b-9a3b-12a872f32482,the app is unbelievably good especially if you turn on the notification thingy for email 🥹🥰,5,2026-05-12 16:56:02,com.todoist,productivity,3,Positive Praise,the app is unbelievably good especially if you turn on the notification thingy for email,2,Positive
d88a68d0-d426-4659-a25a-75f31f847839,"Seems like it would be a good choice to assign tasks to my team and track progress, but every invite emailed via the app to each team member never went through. Because of this flaw, we went with Microsoft To Do and that's worked out very well.",2,2026-05-11 20:56:59,com.todoist,productivity,1,Feature Request,"seems like it would be a good choice to assign tasks to my team and track progress, but every invite emailed via the app to each team member never went through. because of this flaw, we went with microsoft to do and that s worked out very well.",0,Negative
ca12c6d5-50b1-4a90-a976-24d169323f17,"Awesome but I wish the project title could be widen so it does not get truncated especially on a PC, its frustrating having to click on eqch similar project to find the correct one.",4,2026-05-11 11:32:56,com.todoist,productivity,1,Feature Request,"awesome but i wish the project title could be widen so it does not get truncated especially on a pc, its frustrating having to click on eqch similar project to find the correct one.",2,Positive
bd8e5f94-e08c-40ec-bd99-34e836066c67,Amazing for spending your day as productive.,5,2026-05-11 09:21:32,com.todoist,productivity,3,Positive Praise,amazing for spending your day as productive.,2,Positive
e6fad97c-9fe2-40bc-bf5b-a9fd477086a3,"Some people like me belongs to Middle Class family so cannot afford subscription, please bring Lifetime Plan / One Time Purchase option.",1,2026-05-10 12:38:24,com.todoist,productivity,1,Feature Request,"some people like me belongs to middle class family so cannot afford subscription, please bring lifetime plan one time purchase option.",0,Negative
a04bff64-08c9-41f5-bd2f-e28a1c201e1c,"IMO Todoist is the most easy-to-use and feature-rich todo or tasks app there is. It's a pleasure to use. With web, desktop and mobile versions, the free version is enough for most personal needs. After trying so many others I want to thank the developers for building the perfect todo app. I just wish I'd discovered it sooner!",5,2026-05-10 08:57:47,com.todoist,productivity,1,Feature Request,"imo todoist is the most easy to use and feature rich todo or tasks app there is. it s a pleasure to use. with web, desktop and mobile versions, the free version is enough for most personal needs. after trying so many others i want to thank the developers for building the perfect todo app. i just wish i d discovered it sooner!",2,Positive
b96500a0-6ac2-4fd3-a6ac-fdc1569fdcb7,very nice app helps me to improve 👍👍,4,2026-05-09 13:05:27,com.todoist,productivity,3,Positive Praise,very nice app helps me to improve,2,Positive
44a46fff-bdaf-416f-b26b-f358377dcb1c,The best free organizer that I've used. Simple and uncluttered user interface.,5,2026-05-09 12:19:21,com.todoist,productivity,3,Positive Praise,the best free organizer that i ve used. simple and uncluttered user interface.,2,Positive
e1584c0f-2e86-4a01-b27c-956f8662c734,the best app to organise all my exams and work,5,2026-05-09 09:37:18,com.todoist,productivity,3,Positive Praise,the best app to organise all my exams and work,2,Positive
79683cc2-5a6c-4149-9b8f-10e48256c9d5,does the job pretty well,5,2026-05-08 19:32:47,com.todoist,productivity,3,Positive Praise,does the job pretty well,2,Positive
b32a4144-de05-40d9-b6d8-0fa8db79f5a7,"Best app for managing your school work and upcoming tasks, I've been using it for over a year now and I have had no issues. The only thing I would add if you can have a date for like when to do it and a date for when it's due, but besides that this app is THE BEST you get❤️😁 100% recommend!",5,2026-05-07 13:17:30,com.todoist,productivity,3,Positive Praise,"best app for managing your school work and upcoming tasks, i ve been using it for over a year now and i have had no issues. the only thing i would add if you can have a date for like when to do it and a date for when it s due, but besides that this app is the best you get 100 recommend!",2,Positive
8af48a13-6dd6-4536-a07e-03e2a5bfe0aa,Good app for reminder and daily task management,5,2026-05-06 07:09:13,com.todoist,productivity,3,Positive Praise,good app for reminder and daily task management,2,Positive
1ed3ba97-84b4-4bff-9c65-e0bc9e6a10a5,I LOVE IT! SO ORGANIZED! with reports,5,2026-05-05 05:32:20,com.todoist,productivity,3,Positive Praise,i love it! so organized! with reports,2,Positive
ec384bc6-e1f9-42dc-89c0-4293ae21f6ed,i love the app. i have a suggestion for repeating tasks. currently these tasks are tied to a rigid fixed schedule which makes it hard to manage life when things get delayed. it would be much better if the next reminder adjusted dynamically based on exactly when the previous task was completed. for instance if i finish a 9.00 am task at 9.13 am the system should shift the next one to 9.13 am. also please add an option for an incremental buffer like +5 or +10 minutes to allow for more flexibility,5,2026-05-02 22:13:55,com.todoist,productivity,1,Feature Request,i love the app. i have a suggestion for repeating tasks. currently these tasks are tied to a rigid fixed schedule which makes it hard to manage life when things get delayed. it would be much better if the next reminder adjusted dynamically based on exactly when the previous task was completed. for instance if i finish a 9.00 am task at 9.13 am the system should shift the next one to 9.13 am. also please add an option for an incremental buffer like 5 or 10 minutes to allow for more flexibility,2,Positive
cbe097c0-e069-4abd-9d96-fada9013d9d6,I've been using this for years and it's hands down the best one you can get. I can't live without it honestly. It's so good!!!!,5,2026-05-01 07:10:08,com.todoist,productivity,3,Positive Praise,i ve been using this for years and it s hands down the best one you can get. i can t live without it honestly. it s so good!!!!,2,Positive
86754c3c-9594-45fb-b095-dd13b04e064f,i just uninstall anything that forces me to provide my email id right even before being able to try it.,1,2026-04-29 20:28:25,com.todoist,productivity,0,Bug Report,i just uninstall anything that forces me to provide my email id right even before being able to try it.,0,Negative
4927008c-f981-4327-b961-0ee9172f9aad,"looks nice, but recurring tasks don't reflect except for on current day.",2,2026-04-28 22:53:46,com.todoist,productivity,0,Bug Report,"looks nice, but recurring tasks don t reflect except for on current day.",0,Negative
b83dc5c2-9435-4c63-a80b-fed8351ee859,"Не тестируйте платную подписку!!! Эти милые(нет) разработчики начали обманывать. Суть ты подписываешься на бесплатную 7 дневную версию pro. Но потом не продлеваешь её через 7 дней, и все ранее созданные проекты блокируются у тебя, задачи редактировать и добавлять нельзя. Спасибо(размечтались). Остаются 5 рандомных проектов(по бесплатному доступу) Остальные которые были можешь только смотреть, а редактировать нельзя.",1,2026-04-28 22:43:54,com.todoist,productivity,0,Bug Report,"!!! . 7 pro. 7 , , . . 5 , .",0,Negative
9ef2776c-8c86-4f7c-88d3-ab2cf90449e4,"Sign you up for spam without informing! I didn't sign up for newsletters and such! Also, important options like reminders are behind a paywall. (Only 1 reminder allowed in the free version).",2,2026-04-27 14:27:50,com.todoist,productivity,2,UX Feedback,"sign you up for spam without informing! i didn t sign up for newsletters and such! also, important options like reminders are behind a paywall. only 1 reminder allowed in the free version .",0,Negative
21fbe345-892c-4c99-90b9-df5fa22bbbd1,the app is very useful to me. but the only disadvantage the doesn't giving many features without premium,5,2026-04-26 04:12:24,com.todoist,productivity,3,Positive Praise,the app is very useful to me. but the only disadvantage the doesn t giving many features without premium,2,Positive
